DATAFLOW,LAST UPDATE,freq,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y15-74,PC_ACT,SK,2021,6.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y15-74,PC_ACT,SK,2022,6.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y15-74,PC_ACT,SK,2023,5.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y15-74,PC_ACT,SK,2024,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y15-74,PC_ACT,SK,2025,5.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2009,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2010,4.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2011,4.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2012,4.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2013,5.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2014,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2015,5.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2016,5.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2017,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2018,4.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2019,4.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2020,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2021,5.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2022,4.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2023,4.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2024,4.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,AT,2025,5.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2009,6.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2010,7.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2011,6.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2012,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2013,7.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2014,7.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2015,7.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2016,6.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2017,6.2,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2018,5.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2019,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2020,5.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2021,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2022,4.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2023,4.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2024,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BE,2025,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2009,6.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2010,10.1,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2011,11.0,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2012,11.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2013,12.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2014,11.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2015,9.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2016,8.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2017,6.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2018,5.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2019,4.9,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2020,5.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2021,4.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2022,3.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2023,4.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2024,3.8,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,BG,2025,3.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2009,4.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2010,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2011,6.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2012,10.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2013,13.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2014,14.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2015,13.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2016,11.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2017,9.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2018,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2019,6.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2020,6.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2021,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2022,5.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2023,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2024,4.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CY,2025,3.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2009,5.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2010,6.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2011,5.9,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2012,6.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2013,6.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2014,5.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2015,4.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2016,3.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2017,2.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2018,2.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2019,1.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2020,2.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2021,2.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2022,2.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2023,2.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2024,2.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,CZ,2025,2.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2009,6.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2010,6.1,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2011,5.1,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2012,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2013,4.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2014,4.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2015,4.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2016,3.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2017,3.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2018,2.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2019,2.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2020,3.1,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2021,3.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2022,2.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2023,2.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2024,3.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DE,2025,3.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2009,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2010,6.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2011,6.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2012,6.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2013,6.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2014,5.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2015,5.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2016,4.9,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2017,4.7,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2018,4.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2019,4.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2020,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2021,4.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2022,3.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2023,4.0,b,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2024,4.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,DK,2025,5.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2009,8.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2010,8.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2011,9.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2012,10.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2013,10.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2014,10.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2015,9.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2016,9.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2017,8.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2018,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2019,6.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2020,7.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2021,6.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2022,6.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2023,5.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2024,5.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA20,2025,5.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2009,8.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2010,9.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2011,9.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2012,10.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2013,10.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2014,10.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2015,9.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2016,9.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2017,8.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2018,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2019,6.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2020,7.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2021,6.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2022,6.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2023,5.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2024,5.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EA21,2025,5.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2009,11.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2010,14.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2011,11.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2012,8.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2013,7.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2014,6.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2015,5.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2016,6.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2017,5.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2018,4.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2019,3.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2020,6.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2021,5.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2022,4.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2023,5.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2024,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EE,2025,6.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2009,8.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2010,11.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2011,16.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2012,22.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2013,25.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2014,24.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2015,23.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2016,22.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2017,20.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2018,18.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2019,16.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2020,16.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2021,13.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2022,11.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2023,10.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2024,9.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EL,2025,8.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2009,15.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2010,17.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2011,19.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2012,22.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2013,23.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2014,22.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2015,20.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2016,17.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2017,15.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2018,13.9,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2019,12.8,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2020,14.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2021,13.5,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2022,11.8,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2023,10.9,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2024,10.2,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,ES,2025,9.4,d,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2009,8.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2010,8.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2011,8.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2012,9.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2013,10.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2014,9.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2015,9.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2016,8.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2017,7.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2018,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2019,6.0,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2020,6.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2021,6.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2022,5.4,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2023,5.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2024,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,EU27_2020,2025,5.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2009,6.5,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2010,6.7,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2011,6.3,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2012,6.2,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2013,6.6,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2014,7.1,,
ESTAT:TIPSUN20(1.0),12/03/26 23:00:00,A,T,Y25-74,PC_ACT,FI,2015,7.6,,
